"chapter"|"year"|"value"|"time"
"21"|"2020"|620384.74521|2022-03-22 15:10:53
"21"|"2021"|796938.242039999|2022-03-22 15:10:53
"21"|"2022*"|79317.50879|2022-03-22 15:10:53
"22"|"1998"|0|2022-03-22 15:10:53
"22"|"1999"|0|2022-03-22 15:10:53
"22"|"2000"|0|2022-03-22 15:10:53
"22"|"2001"|0|2022-03-22 15:10:53
"22"|"2002"|0|2022-03-22 15:10:53
"22"|"2003"|0|2022-03-22 15:10:53
"22"|"2004"|0|2022-03-22 15:10:53
"22"|"2005"|0|2022-03-22 15:10:53
"22"|"2006"|0|2022-03-22 15:10:53
"22"|"2007"|140344.64839|2022-03-22 15:10:53
"22"|"2008"|112051.28645|2022-03-22 15:10:53
"22"|"2009"|82756.8344|2022-03-22 15:10:53
"22"|"2010"|53513.10229|2022-03-22 15:10:53
"22"|"2011"|63775.37003|2022-03-22 15:10:53
"22"|"2012"|85778.38518|2022-03-22 15:10:53
"22"|"2013"|129604.77273|2022-03-22 15:10:53
"22"|"2014"|98027.8439|2022-03-22 15:10:53
"22"|"2015"|89552.25753|2022-03-22 15:10:53
"22"|"2016"|82652.10956|2022-03-22 15:10:53
"22"|"2017"|85310.87533|2022-03-22 15:10:53
"22"|"2018"|86786.85536|2022-03-22 15:10:53
"22"|"2019"|87199.59757|2022-03-22 15:10:53
"22"|"2020"|80586.58911|2022-03-22 15:10:53
"22"|"2021"|108910.7631|2022-03-22 15:10:53
"22"|"2022*"|6692.13118|2022-03-22 15:10:53
"23"|"1998"|0|2022-03-22 15:10:53
"23"|"1999"|0|2022-03-22 15:10:53
"23"|"2000"|0|2022-03-22 15:10:53
"23"|"2001"|0|2022-03-22 15:10:53
"23"|"2002"|0|2022-03-22 15:10:53
"23"|"2003"|0|2022-03-22 15:10:53
"23"|"2004"|0|2022-03-22 15:10:53
"23"|"2005"|0|2022-03-22 15:10:53
"23"|"2006"|0|2022-03-22 15:10:53
"23"|"2007"|22761.46839|2022-03-22 15:10:53
"23"|"2008"|25539.97006|2022-03-22 15:10:53
"23"|"2009"|21341.97472|2022-03-22 15:10:53
"23"|"2010"|30839.22128|2022-03-22 15:10:53
"23"|"2011"|37507.36438|2022-03-22 15:10:53
"23"|"2012"|45969.27762|2022-03-22 15:10:53
"23"|"2013"|49785.0538|2022-03-22 15:10:53
"23"|"2014"|55008.69995|2022-03-22 15:10:53
"23"|"2015"|57173.39586|2022-03-22 15:10:53
"23"|"2016"|54326.39639|2022-03-22 15:10:53
"23"|"2017"|56462.10406|2022-03-22 15:10:53
"23"|"2018"|58562.43775|2022-03-22 15:10:53
"23"|"2019"|50116.00102|2022-03-22 15:10:53
"23"|"2020"|53182.52017|2022-03-22 15:10:53
"23"|"2021"|61283.43062|2022-03-22 15:10:53
"23"|"2022*"|5751.71698|2022-03-22 15:10:53
"24"|"1998"|0|2022-03-22 15:10:53
"24"|"1999"|0|2022-03-22 15:10:53
"24"|"2000"|0|2022-03-22 15:10:53
"24"|"2001"|0|2022-03-22 15:10:53
"24"|"2002"|0|2022-03-22 15:10:53
"24"|"2003"|0|2022-03-22 15:10:53
"24"|"2004"|0|2022-03-22 15:10:53
"24"|"2005"|0|2022-03-22 15:10:53
"24"|"2006"|0|2022-03-22 15:10:53
"24"|"2007"|1920.86424|2022-03-22 15:10:53
"24"|"2008"|1680.69495|2022-03-22 15:10:53
"24"|"2009"|1101.18962|2022-03-22 15:10:53
"24"|"2010"|1572.31787|2022-03-22 15:10:53
"24"|"2011"|2458.2275|2022-03-22 15:10:53
"24"|"2012"|3095.04851|2022-03-22 15:10:53
"24"|"2013"|21482.41886|2022-03-22 15:10:53
"24"|"2014"|19001.03645|2022-03-22 15:10:53
"24"|"2015"|15513.60157|2022-03-22 15:10:53
"24"|"2016"|15551.05536|2022-03-22 15:10:53
"24"|"2017"|15494.36062|2022-03-22 15:10:53
"24"|"2018"|5433.44105|2022-03-22 15:10:53
"24"|"2019"|4216.59844|2022-03-22 15:10:53
"24"|"2020"|3209.36153|2022-03-22 15:10:53
"24"|"2021"|5128.61722|2022-03-22 15:10:53
"24"|"2022*"|160.85751|2022-03-22 15:10:53
"25"|"1998"|0|2022-03-22 15:10:53
"25"|"1999"|0|2022-03-22 15:10:53
"25"|"2000"|0|2022-03-22 15:10:53
"25"|"2001"|0|2022-03-22 15:10:53
"25"|"2002"|0|2022-03-22 15:10:53
"25"|"2003"|0|2022-03-22 15:10:53
"25"|"2004"|0|2022-03-22 15:10:53
"25"|"2005"|0|2022-03-22 15:10:53
"25"|"2006"|0|2022-03-22 15:10:53
"25"|"2007"|12840.84058|2022-03-22 15:10:53
"25"|"2008"|13580.0838|2022-03-22 15:10:53
"25"|"2009"|29780.76355|2022-03-22 15:10:53
"25"|"2010"|28830.82046|2022-03-22 15:10:53
"25"|"2011"|39710.15757|2022-03-22 15:10:53
"25"|"2012"|37539.95778|2022-03-22 15:10:53
"25"|"2013"|32312.25403|2022-03-22 15:10:53
"25"|"2014"|42218.03307|2022-03-22 15:10:53
"25"|"2015"|37736.75236|2022-03-22 15:10:53
"25"|"2016"|43574.13395|2022-03-22 15:10:53
"25"|"2017"|45965.14351|2022-03-22 15:10:53
"25"|"2018"|42006.40861|2022-03-22 15:10:53
"25"|"2019"|42685.53156|2022-03-22 15:10:53
"25"|"2020"|37934.15083|2022-03-22 15:10:53
"25"|"2021"|53629.21204|2022-03-22 15:10:53
"25"|"2022*"|2063.35097|2022-03-22 15:10:53
"26"|"1998"|0|2022-03-22 15:10:53
"26"|"1999"|0|2022-03-22 15:10:53
"26"|"2000"|0|2022-03-22 15:10:53
"26"|"2001"|0|2022-03-22 15:10:53
"26"|"2002"|0|2022-03-22 15:10:53
"26"|"2003"|0|2022-03-22 15:10:53
"26"|"2004"|0|2022-03-22 15:10:53
"26"|"2005"|0|2022-03-22 15:10:53
"26"|"2006"|0|2022-03-22 15:10:53
"26"|"2007"|12.1777|2022-03-22 15:10:53
"26"|"2008"|15.21913|2022-03-22 15:10:53
"26"|"2009"|1.7|2022-03-22 15:10:53
"26"|"2010"|13.36418|2022-03-22 15:10:53
"26"|"2011"|3.5415|2022-03-22 15:10:53
"26"|"2012"|119.09576|2022-03-22 15:10:53
"26"|"2013"|123.40652|2022-03-22 15:10:53
"26"|"2014"|38.122|2022-03-22 15:10:53
"26"|"2015"|110.26035|2022-03-22 15:10:53
"26"|"2016"|0.378|2022-03-22 15:10:53
"26"|"2017"|37.32039|2022-03-22 15:10:53
"26"|"2018"|40.73601|2022-03-22 15:10:53
"26"|"2019"|192.38725|2022-03-22 15:10:53
"26"|"2020"|1457.87806|2022-03-22 15:10:53
"26"|"2021"|1796.96746|2022-03-22 15:10:53
"26"|"2022*"|5.15487|2022-03-22 15:10:53
"27"|"1998"|0|2022-03-22 15:10:53
"27"|"1999"|0|2022-03-22 15:10:53
"27"|"2000"|0|2022-03-22 15:10:53
"27"|"2001"|0|2022-03-22 15:10:53
"27"|"2002"|0|2022-03-22 15:10:53
"27"|"2003"|0|2022-03-22 15:10:53
"27"|"2004"|0|2022-03-22 15:10:53
"27"|"2005"|0|2022-03-22 15:10:53
"27"|"2006"|0|2022-03-22 15:10:53
"27"|"2007"|45871.42674|2022-03-22 15:10:53
"27"|"2008"|78386.8054|2022-03-22 15:10:53
"27"|"2009"|55095.34615|2022-03-22 15:10:53
"27"|"2010"|57846.47784|2022-03-22 15:10:53
"27"|"2011"|33275.52858|2022-03-22 15:10:53
"27"|"2012"|4682.19729|2022-03-22 15:10:53
"27"|"2013"|4148.92655|2022-03-22 15:10:53
"27"|"2014"|3369.214|2022-03-22 15:10:53
"27"|"2015"|3733.83858|2022-03-22 15:10:53
"27"|"2016"|3478.74893|2022-03-22 15:10:53
"27"|"2017"|7922.01598|2022-03-22 15:10:53
"27"|"2018"|3562.07707|2022-03-22 15:10:53
"27"|"2019"|2163.5393|2022-03-22 15:10:53
"27"|"2020"|1892.4046|2022-03-22 15:10:53
"27"|"2021"|3168.50806|2022-03-22 15:10:53
"27"|"2022*"|128.93302|2022-03-22 15:10:53
"28"|"1998"|0|2022-03-22 15:10:53
"28"|"1999"|0|2022-03-22 15:10:53
"28"|"2000"|0|2022-03-22 15:10:53
"28"|"2001"|0|2022-03-22 15:10:53
"28"|"2002"|0|2022-03-22 15:10:53
"28"|"2003"|0|2022-03-22 15:10:53
"28"|"2004"|0|2022-03-22 15:10:53
"28"|"2005"|0|2022-03-22 15:10:53
"28"|"2006"|0|2022-03-22 15:10:53
"28"|"2007"|4969.98161|2022-03-22 15:10:53
"28"|"2008"|5596.79136|2022-03-22 15:10:53
"28"|"2009"|4207.94979|2022-03-22 15:10:53
"28"|"2010"|8143.23409|2022-03-22 15:10:53
"28"|"2011"|9347.57984|2022-03-22 15:10:53
"28"|"2012"|10881.15498|2022-03-22 15:10:53
"28"|"2013"|13485.22613|2022-03-22 15:10:53
"28"|"2014"|15480.39123|2022-03-22 15:10:53
"28"|"2015"|18815.28831|2022-03-22 15:10:53
"28"|"2016"|19010.6346|2022-03-22 15:10:53
"28"|"2017"|17227.57736|2022-03-22 15:10:53
"28"|"2018"|18437.98772|2022-03-22 15:10:53
"28"|"2019"|20425.69975|2022-03-22 15:10:53
"28"|"2020"|16627.20894|2022-03-22 15:10:53
"28"|"2021"|21792.87706|2022-03-22 15:10:53
"28"|"2022*"|1872.0065|2022-03-22 15:10:53
"29"|"1998"|0|2022-03-22 15:10:53
"29"|"1999"|0|2022-03-22 15:10:53
"29"|"2000"|0|2022-03-22 15:10:53
"29"|"2001"|0|2022-03-22 15:10:53
"29"|"2002"|0|2022-03-22 15:10:53
"29"|"2003"|0|2022-03-22 15:10:53
"29"|"2004"|0|2022-03-22 15:10:53
"29"|"2005"|0|2022-03-22 15:10:53
"29"|"2006"|0|2022-03-22 15:10:53
"29"|"2007"|3562.2859|2022-03-22 15:10:53
"29"|"2008"|4425.83131|2022-03-22 15:10:53
"29"|"2009"|3937.09101|2022-03-22 15:10:53
"29"|"2010"|4966.57276|2022-03-22 15:10:53
"29"|"2011"|5285.45827|2022-03-22 15:10:53
"29"|"2012"|7104.11688|2022-03-22 15:10:53
"29"|"2013"|11371.25736|2022-03-22 15:10:53
"29"|"2014"|4431.77153|2022-03-22 15:10:53
"29"|"2015"|5217.47265|2022-03-22 15:10:53
"29"|"2016"|6051.3882|2022-03-22 15:10:53
"29"|"2017"|5756.05852|2022-03-22 15:10:53
"29"|"2018"|6246.36479|2022-03-22 15:10:53
"29"|"2019"|5605.38961|2022-03-22 15:10:53
"29"|"2020"|5646.98784|2022-03-22 15:10:53
"29"|"2021"|6200.16654|2022-03-22 15:10:53
"29"|"2022*"|348.37387|2022-03-22 15:10:53
"30"|"1998"|0|2022-03-22 15:10:53
"30"|"1999"|0|2022-03-22 15:10:53
"30"|"2000"|0|2022-03-22 15:10:53
"30"|"2001"|0|2022-03-22 15:10:53
"30"|"2002"|0|2022-03-22 15:10:53
"30"|"2003"|0|2022-03-22 15:10:53
"30"|"2004"|0|2022-03-22 15:10:53
"30"|"2005"|0|2022-03-22 15:10:53
"30"|"2006"|0|2022-03-22 15:10:53
"30"|"2007"|200279.92902|2022-03-22 15:10:53
"30"|"2008"|216442.62224|2022-03-22 15:10:53
"30"|"2009"|228633.43506|2022-03-22 15:10:53
"30"|"2010"|192769.83917|2022-03-22 15:10:53
"30"|"2011"|191514.18641|2022-03-22 15:10:53
"30"|"2012"|88632.34828|2022-03-22 15:10:53
"30"|"2013"|85189.17302|2022-03-22 15:10:53
"30"|"2014"|230289.51493|2022-03-22 15:10:53
"30"|"2015"|253567.98824|2022-03-22 15:10:53
"30"|"2016"|263677.26785|2022-03-22 15:10:53
"30"|"2017"|280606.55086|2022-03-22 15:10:53
"30"|"2018"|313729.4971|2022-03-22 15:10:53
"30"|"2019"|323716.92626|2022-03-22 15:10:53
"30"|"2020"|378252.21168|2022-03-22 15:10:53
"30"|"2021"|389815.49471|2022-03-22 15:10:53
"30"|"2022*"|38777.86666|2022-03-22 15:10:53
"31"|"1998"|0|2022-03-22 15:10:53
"31"|"1999"|0|2022-03-22 15:10:53
"31"|"2000"|0|2022-03-22 15:10:53
"31"|"2001"|0|2022-03-22 15:10:53
"31"|"2002"|0|2022-03-22 15:10:53
"31"|"2003"|0|2022-03-22 15:10:53
"31"|"2004"|0|2022-03-22 15:10:53
"31"|"2005"|0|2022-03-22 15:10:53
"31"|"2006"|0|2022-03-22 15:10:53
"31"|"2007"|17987.00504|2022-03-22 15:10:53
"31"|"2008"|38262.97486|2022-03-22 15:10:53
"31"|"2009"|21457.05494|2022-03-22 15:10:53
"31"|"2010"|24692.46649|2022-03-22 15:10:53
"31"|"2011"|35845.71972|2022-03-22 15:10:53
"31"|"2012"|50139.41874|2022-03-22 15:10:53
"31"|"2013"|38345.91704|2022-03-22 15:10:53
"31"|"2014"|42787.97246|2022-03-22 15:10:53
"31"|"2015"|31486.24068|2022-03-22 15:10:53
"31"|"2016"|28015.69778|2022-03-22 15:10:53
"31"|"2017"|35021.00902|2022-03-22 15:10:53
"31"|"2018"|31025.47815|2022-03-22 15:10:53
"31"|"2019"|36680.37364|2022-03-22 15:10:53
"31"|"2020"|27176.12409|2022-03-22 15:10:53
"31"|"2021"|36753.08215|2022-03-22 15:10:53
"31"|"2022*"|1610.2137|2022-03-22 15:10:53
"32"|"1998"|0|2022-03-22 15:10:53
"32"|"1999"|0|2022-03-22 15:10:53
"32"|"2000"|0|2022-03-22 15:10:53
"32"|"2001"|0|2022-03-22 15:10:53
"32"|"2002"|0|2022-03-22 15:10:53
"32"|"2003"|0|2022-03-22 15:10:53
"32"|"2004"|0|2022-03-22 15:10:53
"32"|"2005"|0|2022-03-22 15:10:53
"32"|"2006"|0|2022-03-22 15:10:53
"32"|"2007"|41250.00727|2022-03-22 15:10:53
"32"|"2008"|42569.92753|2022-03-22 15:10:53
"32"|"2009"|37873.03888|2022-03-22 15:10:53
"32"|"2010"|48956.35825|2022-03-22 15:10:53
"32"|"2011"|57870.67732|2022-03-22 15:10:53
"32"|"2012"|63411.47142|2022-03-22 15:10:53
"32"|"2013"|62232.30757|2022-03-22 15:10:53
"32"|"2014"|70751.4030400001|2022-03-22 15:10:53
"32"|"2015"|80535.71464|2022-03-22 15:10:53
"32"|"2016"|80488.65435|2022-03-22 15:10:53
"32"|"2017"|94190.5995399999|2022-03-22 15:10:53
"32"|"2018"|90984.36652|2022-03-22 15:10:53
"32"|"2019"|93646.10941|2022-03-22 15:10:53
"32"|"2020"|92664.52154|2022-03-22 15:10:53
"32"|"2021"|114003.81594|2022-03-22 15:10:53
"32"|"2022*"|9885.99407|2022-03-22 15:10:53
"33"|"1998"|0|2022-03-22 15:10:53
"33"|"1999"|0|2022-03-22 15:10:53
"33"|"2000"|0|2022-03-22 15:10:53
"33"|"2001"|0|2022-03-22 15:10:53
"33"|"2002"|0|2022-03-22 15:10:53
"33"|"2003"|0|2022-03-22 15:10:53
"33"|"2004"|0|2022-03-22 15:10:53
"33"|"2005"|0|2022-03-22 15:10:53
"33"|"2006"|0|2022-03-22 15:10:53
"33"|"2007"|9439.69477|2022-03-22 15:10:53
"33"|"2008"|8634.25029|2022-03-22 15:10:53
"33"|"2009"|9337.28005|2022-03-22 15:10:53
"33"|"2010"|15201.03561|2022-03-22 15:10:53
"33"|"2011"|22368.27333|2022-03-22 15:10:53
"33"|"2012"|23492.82271|2022-03-22 15:10:53
"33"|"2013"|19669.23912|2022-03-22 15:10:53
"33"|"2014"|20022.06672|2022-03-22 15:10:53
"33"|"2015"|21559.44766|2022-03-22 15:10:53
"33"|"2016"|27172.36001|2022-03-22 15:10:53
"33"|"2017"|31817.37489|2022-03-22 15:10:53
"33"|"2018"|32684.1943|2022-03-22 15:10:53
"33"|"2019"|34570.2277|2022-03-22 15:10:53
"33"|"2020"|28164.71292|2022-03-22 15:10:53
"33"|"2021"|31130.6251|2022-03-22 15:10:53
"33"|"2022*"|1931.14814|2022-03-22 15:10:53
"34"|"1998"|0|2022-03-22 15:10:53
"34"|"1999"|0|2022-03-22 15:10:53
"34"|"2000"|0|2022-03-22 15:10:53
"34"|"2001"|0|2022-03-22 15:10:53
"34"|"2002"|0|2022-03-22 15:10:53
"34"|"2003"|0|2022-03-22 15:10:53
"34"|"2004"|0|2022-03-22 15:10:53
"34"|"2005"|0|2022-03-22 15:10:53
"34"|"2006"|0|2022-03-22 15:10:53
"34"|"2007"|33499.16391|2022-03-22 15:10:53
"34"|"2008"|40398.5701|2022-03-22 15:10:53
"34"|"2009"|46223.34119|2022-03-22 15:10:53
"34"|"2010"|39975.60386|2022-03-22 15:10:53
"34"|"2011"|33852.49158|2022-03-22 15:10:53
"34"|"2012"|38713.22094|2022-03-22 15:10:53
"34"|"2013"|41613.48638|2022-03-22 15:10:53
"34"|"2014"|44659.65673|2022-03-22 15:10:53
"34"|"2015"|45789.9425599999|2022-03-22 15:10:53
"34"|"2016"|45353.21377|2022-03-22 15:10:53
"34"|"2017"|45504.55821|2022-03-22 15:10:53
"34"|"2018"|48756.5553400001|2022-03-22 15:10:53
"34"|"2019"|49301.37875|2022-03-22 15:10:53
"34"|"2020"|52202.44733|2022-03-22 15:10:53
"34"|"2021"|51104.4712700001|2022-03-22 15:10:53
"34"|"2022*"|4989.01666|2022-03-22 15:10:53
"35"|"1998"|0|2022-03-22 15:10:53
"35"|"1999"|0|2022-03-22 15:10:53
"35"|"2000"|0|2022-03-22 15:10:53
"35"|"2001"|0|2022-03-22 15:10:53
"35"|"2002"|0|2022-03-22 15:10:53
"35"|"2003"|0|2022-03-22 15:10:53
"35"|"2004"|0|2022-03-22 15:10:53
"35"|"2005"|0|2022-03-22 15:10:53
"35"|"2006"|0|2022-03-22 15:10:53
"35"|"2007"|15428.98528|2022-03-22 15:10:53
"35"|"2008"|16553.31176|2022-03-22 15:10:53
"35"|"2009"|48911.99371|2022-03-22 15:10:53
"35"|"2010"|16199.59984|2022-03-22 15:10:53
"35"|"2011"|17817.9928|2022-03-22 15:10:53
"35"|"2012"|18384.24303|2022-03-22 15:10:53
"35"|"2013"|12253.31282|2022-03-22 15:10:53
"35"|"2014"|14122.51453|2022-03-22 15:10:53
"35"|"2015"|14401.31298|2022-03-22 15:10:53
"35"|"2016"|16054.77519|2022-03-22 15:10:53
"35"|"2017"|14562.45266|2022-03-22 15:10:53
"35"|"2018"|14778.56127|2022-03-22 15:10:53
"35"|"2019"|15650.91931|2022-03-22 15:10:53
"35"|"2020"|12532.1765|2022-03-22 15:10:53
"35"|"2021"|16489.33175|2022-03-22 15:10:53
"35"|"2022*"|1081.09633|2022-03-22 15:10:53
"36"|"1998"|0|2022-03-22 15:10:53
"36"|"1999"|0|2022-03-22 15:10:53
"36"|"2000"|0|2022-03-22 15:10:53
"36"|"2001"|0|2022-03-22 15:10:53
"36"|"2002"|0|2022-03-22 15:10:53
"36"|"2003"|0|2022-03-22 15:10:53
"36"|"2004"|0|2022-03-22 15:10:53
"36"|"2005"|0|2022-03-22 15:10:53
"36"|"2006"|0|2022-03-22 15:10:53
"36"|"2007"|2467.90867|2022-03-22 15:10:53
"36"|"2008"|4812.63496|2022-03-22 15:10:53
"36"|"2009"|3742.64803|2022-03-22 15:10:53
"36"|"2010"|5246.51006|2022-03-22 15:10:53
"36"|"2011"|8143.25132|2022-03-22 15:10:53
"36"|"2012"|10339.98385|2022-03-22 15:10:53
"36"|"2013"|9421.1956|2022-03-22 15:10:53
"36"|"2014"|12024.05684|2022-03-22 15:10:53
"36"|"2015"|12005.61852|2022-03-22 15:10:53
"36"|"2016"|17992.62456|2022-03-22 15:10:53
"36"|"2017"|19066.81047|2022-03-22 15:10:53
"36"|"2018"|20497.01114|2022-03-22 15:10:53
"36"|"2019"|37851.69086|2022-03-22 15:10:53
"36"|"2020"|13930.22403|2022-03-22 15:10:53
"36"|"2021"|11748.69808|2022-03-22 15:10:53
"36"|"2022*"|683.77117|2022-03-22 15:10:53
"37"|"1998"|0|2022-03-22 15:10:53
"37"|"1999"|0|2022-03-22 15:10:53
"37"|"2000"|0|2022-03-22 15:10:53
"37"|"2001"|0|2022-03-22 15:10:53
"37"|"2002"|0|2022-03-22 15:10:53
"37"|"2003"|0|2022-03-22 15:10:53
"37"|"2004"|0|2022-03-22 15:10:53
"37"|"2005"|0|2022-03-22 15:10:53
"37"|"2006"|0|2022-03-22 15:10:53
"37"|"2007"|137.68489|2022-03-22 15:10:53
"37"|"2008"|97.0156|2022-03-22 15:10:53
"37"|"2009"|149.96506|2022-03-22 15:10:53
"37"|"2010"|417.77204|2022-03-22 15:10:53
"37"|"2011"|568.68961|2022-03-22 15:10:53
"37"|"2012"|221.32233|2022-03-22 15:10:53
"37"|"2013"|186.45421|2022-03-22 15:10:53
"37"|"2014"|284.45098|2022-03-22 15:10:53
"37"|"2015"|183.93029|2022-03-22 15:10:53
"37"|"2016"|383.39968|2022-03-22 15:10:53
"37"|"2017"|410.98074|2022-03-22 15:10:53
"37"|"2018"|384.99607|2022-03-22 15:10:53
"37"|"2019"|211.4349|2022-03-22 15:10:53
"37"|"2020"|108.83356|2022-03-22 15:10:53
"37"|"2021"|161.77068|2022-03-22 15:10:53
"37"|"2022*"|4.2895|2022-03-22 15:10:53
"38"|"1998"|0|2022-03-22 15:10:53
"38"|"1999"|0|2022-03-22 15:10:53
"38"|"2000"|0|2022-03-22 15:10:53
"38"|"2001"|0|2022-03-22 15:10:53
"38"|"2002"|0|2022-03-22 15:10:53
"38"|"2003"|0|2022-03-22 15:10:53
"38"|"2004"|0|2022-03-22 15:10:53
"38"|"2005"|0|2022-03-22 15:10:53
"38"|"2006"|0|2022-03-22 15:10:53
"38"|"2007"|75954.94886|2022-03-22 15:10:53
"38"|"2008"|89964.56543|2022-03-22 15:10:53
"38"|"2009"|79899.26829|2022-03-22 15:10:53
"38"|"2010"|103757.6993|2022-03-22 15:10:53
"38"|"2011"|111798.02786|2022-03-22 15:10:53
"38"|"2012"|113593.45087|2022-03-22 15:10:53
"38"|"2013"|110246.82613|2022-03-22 15:10:53
"38"|"2014"|115765.96304|2022-03-22 15:10:53
"38"|"2015"|119178.57386|2022-03-22 15:10:53
"38"|"2016"|123309.69986|2022-03-22 15:10:53
"38"|"2017"|126851.77587|2022-03-22 15:10:53
"38"|"2018"|118013.76395|2022-03-22 15:10:53
"38"|"2019"|111281.41513|2022-03-22 15:10:53
"38"|"2020"|121267.56541|2022-03-22 15:10:53
"38"|"2021"|142471.54689|2022-03-22 15:10:53
"38"|"2022*"|10347.24778|2022-03-22 15:10:53
"39"|"1998"|0|2022-03-22 15:10:53
"39"|"1999"|0|2022-03-22 15:10:53
"39"|"2000"|0|2022-03-22 15:10:53
"39"|"2001"|0|2022-03-22 15:10:53
"39"|"2002"|0|2022-03-22 15:10:53
"39"|"2003"|0|2022-03-22 15:10:53
"39"|"2004"|0|2022-03-22 15:10:53
"39"|"2005"|0|2022-03-22 15:10:53
"39"|"2006"|0|2022-03-22 15:10:53
"39"|"2007"|193883.30509|2022-03-22 15:10:53
"39"|"2008"|211123.15284|2022-03-22 15:10:53
"39"|"2009"|205190.29636|2022-03-22 15:10:53
"39"|"2010"|239744.01853|2022-03-22 15:10:53
"39"|"2011"|309033.58637|2022-03-22 15:10:53
"39"|"2012"|366321.53975|2022-03-22 15:10:53
"39"|"2013"|379148.56002|2022-03-22 15:10:53
"39"|"2014"|394835.97438|2022-03-22 15:10:53
"39"|"2015"|363674.1164|2022-03-22 15:10:53
"39"|"2016"|355430.46964|2022-03-22 15:10:53
"39"|"2017"|355453.0628|2022-03-22 15:10:53
"39"|"2018"|366734.01804|2022-03-22 15:10:53
"39"|"2019"|384684.46408|2022-03-22 15:10:53
"39"|"2020"|362184.40507|2022-03-22 15:10:53
"39"|"2021"|457198.6654|2022-03-22 15:10:53
"39"|"2022*"|38486.26329|2022-03-22 15:10:53
"40"|"1998"|0|2022-03-22 15:10:53
"40"|"1999"|0|2022-03-22 15:10:53
"40"|"2000"|0|2022-03-22 15:10:53
"40"|"2001"|0|2022-03-22 15:10:53
"40"|"2002"|0|2022-03-22 15:10:53
"40"|"2003"|0|2022-03-22 15:10:53
"40"|"2004"|0|2022-03-22 15:10:53
"40"|"2005"|0|2022-03-22 15:10:53
"40"|"2006"|0|2022-03-22 15:10:53
"40"|"2007"|185370.46632|2022-03-22 15:10:53
"40"|"2008"|212765.38147|2022-03-22 15:10:53
"40"|"2009"|173908.91713|2022-03-22 15:10:53
"40"|"2010"|222234.82325|2022-03-22 15:10:53
"40"|"2011"|249600.81535|2022-03-22 15:10:53
"40"|"2012"|249685.67688|2022-03-22 15:10:53
"40"|"2013"|250587.41787|2022-03-22 15:10:53
"40"|"2014"|246737.57329|2022-03-22 15:10:53
"40"|"2015"|233043.60148|2022-03-22 15:10:53
"40"|"2016"|220911.82059|2022-03-22 15:10:53
"40"|"2017"|260503.90834|2022-03-22 15:10:53
"40"|"2018"|279943.35255|2022-03-22 15:10:53
"40"|"2019"|268036.11358|2022-03-22 15:10:53
"40"|"2020"|224863.00711|2022-03-22 15:10:53
"40"|"2021"|294689.49197|2022-03-22 15:10:53
"40"|"2022*"|25276.96833|2022-03-22 15:10:53
"41"|"1998"|0|2022-03-22 15:10:53
"41"|"1999"|0|2022-03-22 15:10:53
"41"|"2000"|0|2022-03-22 15:10:53
"41"|"2001"|0|2022-03-22 15:10:53
"41"|"2002"|0|2022-03-22 15:10:53
"41"|"2003"|0|2022-03-22 15:10:53
"41"|"2004"|0|2022-03-22 15:10:53
"41"|"2005"|0|2022-03-22 15:10:53
"41"|"2006"|0|2022-03-22 15:10:53
"41"|"2007"|15440.34202|2022-03-22 15:10:53
"41"|"2008"|15188.35802|2022-03-22 15:10:53
"41"|"2009"|16275.34459|2022-03-22 15:10:53
"41"|"2010"|23220.40888|2022-03-22 15:10:53
"41"|"2011"|32614.42626|2022-03-22 15:10:53
"41"|"2012"|19392.52203|2022-03-22 15:10:53
"41"|"2013"|18507.71924|2022-03-22 15:10:53
"41"|"2014"|19157.84476|2022-03-22 15:10:53
"41"|"2015"|15592.21823|2022-03-22 15:10:53
"41"|"2016"|7501.9407|2022-03-22 15:10:53
"41"|"2017"|8066.37676|2022-03-22 15:10:53
"41"|"2018"|5916.61757|2022-03-22 15:10:53
"41"|"2019"|3898.76|2022-03-22 15:10:53
"41"|"2020"|3231.20008|2022-03-22 15:10:53
"41"|"2021"|6205.72697|2022-03-22 15:10:53
"41"|"2022*"|622.12377|2022-03-22 15:10:53
"42"|"1998"|0|2022-03-22 15:10:53
"42"|"1999"|0|2022-03-22 15:10:53
"42"|"2000"|0|2022-03-22 15:10:53
"42"|"2001"|0|2022-03-22 15:10:53
"42"|"2002"|0|2022-03-22 15:10:53
"42"|"2003"|0|2022-03-22 15:10:53
"42"|"2004"|0|2022-03-22 15:10:53
"42"|"2005"|0|2022-03-22 15:10:53
"42"|"2006"|0|2022-03-22 15:10:53
"42"|"2007"|55928.81111|2022-03-22 15:10:53
"42"|"2008"|30524.096|2022-03-22 15:10:53
"42"|"2009"|7978.93855|2022-03-22 15:10:53
"42"|"2010"|6811.38242|2022-03-22 15:10:53
"42"|"2011"|10200.43266|2022-03-22 15:10:53
"42"|"2012"|4424.78478|2022-03-22 15:10:53
"42"|"2013"|5132.99841|2022-03-22 15:10:53
"42"|"2014"|5391.1142|2022-03-22 15:10:53
"42"|"2015"|4988.65035|2022-03-22 15:10:53
"42"|"2016"|5355.65484|2022-03-22 15:10:53
"42"|"2017"|4797.15158|2022-03-22 15:10:53
"42"|"2018"|4907.79768|2022-03-22 15:10:53
"42"|"2019"|5667.83315|2022-03-22 15:10:53
"42"|"2020"|5252.47238|2022-03-22 15:10:53
